PDB_ID,Method,Resolution
6CWY,X-RAY DIFFRACTION,2.45
6CWZ,X-RAY DIFFRACTION,3.1
6CX1,ELECTRON MICROSCOPY,N/A
6CXG,X-RAY DIFFRACTION,2.298
6CXI,ELECTRON MICROSCOPY,N/A
6CXJ,ELECTRON MICROSCOPY,N/A
6CXL,X-RAY DIFFRACTION,3.586
6CXU,X-RAY DIFFRACTION,2.49
6CXV,X-RAY DIFFRACTION,2.6
6CXY,X-RAY DIFFRACTION,2.2
6CYB,X-RAY DIFFRACTION,1.62
6CYC,X-RAY DIFFRACTION,1.54
6CYD,X-RAY DIFFRACTION,1.69
6CYF,X-RAY DIFFRACTION,2.775
6CYG,X-RAY DIFFRACTION,1.5
6CYH,X-RAY DIFFRACTION,1.49
6CYM,X-RAY DIFFRACTION,2.9
6CYT,X-RAY DIFFRACTION,3.5
6CZ1,X-RAY DIFFRACTION,1.68
6CZ5,X-RAY DIFFRACTION,3.0
6CZK,X-RAY DIFFRACTION,2.0
6CZN,X-RAY DIFFRACTION,2.5
6CZO,X-RAY DIFFRACTION,2.946
6CZS,X-RAY DIFFRACTION,1.66
6CZW,X-RAY DIFFRACTION,1.6
6D01,X-RAY DIFFRACTION,3.2
6D03,ELECTRON MICROSCOPY,N/A
6D04,ELECTRON MICROSCOPY,N/A
6D05,ELECTRON MICROSCOPY,N/A
6D06,X-RAY DIFFRACTION,2.55
6D07,X-RAY DIFFRACTION,2.1
6D08,X-RAY DIFFRACTION,2.1
6D09,X-RAY DIFFRACTION,1.85
6D0B,X-RAY DIFFRACTION,1.6
6D0C,X-RAY DIFFRACTION,1.5
6D0F,X-RAY DIFFRACTION,2.5
6D0M,X-RAY DIFFRACTION,1.83
6D0U,X-RAY DIFFRACTION,3.25
6D0W,X-RAY DIFFRACTION,1.53
6D0X,X-RAY DIFFRACTION,1.85
6D0Y,X-RAY DIFFRACTION,2.67
6D0Z,X-RAY DIFFRACTION,1.68
6D11,X-RAY DIFFRACTION,3.4
6D1S,X-RAY DIFFRACTION,3.2
6D1U,X-RAY DIFFRACTION,2.05
6D1W,ELECTRON MICROSCOPY,N/A
6D29,X-RAY DIFFRACTION,1.88
6D2B,X-RAY DIFFRACTION,2.04
6D2I,X-RAY DIFFRACTION,3.19
6D2L,X-RAY DIFFRACTION,2.0
6D2P,X-RAY DIFFRACTION,2.6
6D2R,X-RAY DIFFRACTION,1.83
6D2T,X-RAY DIFFRACTION,1.9
6D36,X-RAY DIFFRACTION,1.7
6D3A,X-RAY DIFFRACTION,1.6
6D3E,X-RAY DIFFRACTION,2.395
6D3K,X-RAY DIFFRACTION,2.6
6D3O,X-RAY DIFFRACTION,3.0
6D3X,X-RAY DIFFRACTION,1.8
6D43,X-RAY DIFFRACTION,2.04
6D48,X-RAY DIFFRACTION,1.776
6D49,X-RAY DIFFRACTION,1.8
6D4A,X-RAY DIFFRACTION,1.75
6D4D,X-RAY DIFFRACTION,1.76
6D4P,X-RAY DIFFRACTION,2.1
6D55,X-RAY DIFFRACTION,1.68
6D56,X-RAY DIFFRACTION,1.68
6D58,X-RAY DIFFRACTION,2.4
6D59,X-RAY DIFFRACTION,1.7
6D5E,X-RAY DIFFRACTION,1.75
6D5G,X-RAY DIFFRACTION,1.92
6D5H,X-RAY DIFFRACTION,1.8
6D5J,X-RAY DIFFRACTION,1.75
6D5K,X-RAY DIFFRACTION,2.68
6D5L,X-RAY DIFFRACTION,1.7
6D5M,X-RAY DIFFRACTION,2.08
6D5V,X-RAY DIFFRACTION,2.04
6D5W,X-RAY DIFFRACTION,2.47
6D5X,X-RAY DIFFRACTION,2.4
6D64,X-RAY DIFFRACTION,1.7
6D65,X-RAY DIFFRACTION,2.34
6D66,X-RAY DIFFRACTION,2.22
6D67,X-RAY DIFFRACTION,2.55
6D68,X-RAY DIFFRACTION,2.35
6D6I,X-RAY DIFFRACTION,2.55
6D6Q,ELECTRON MICROSCOPY,N/A
6D6R,ELECTRON MICROSCOPY,N/A
6D6T,ELECTRON MICROSCOPY,N/A
6D6U,ELECTRON MICROSCOPY,N/A
6D71,X-RAY DIFFRACTION,1.718
6D78,X-RAY DIFFRACTION,2.347
6D7G,X-RAY DIFFRACTION,2.75
6D7L,ELECTRON MICROSCOPY,N/A
6D7S,ELECTRON MICROSCOPY,N/A
6D7T,ELECTRON MICROSCOPY,N/A
6D80,ELECTRON MICROSCOPY,N/A
6D83,ELECTRON MICROSCOPY,N/A
6D84,ELECTRON MICROSCOPY,N/A
6D8C,ELECTRON MICROSCOPY,N/A
6D8Z,X-RAY DIFFRACTION,2.65
6D9H,ELECTRON MICROSCOPY,N/A
6D9X,X-RAY DIFFRACTION,1.83
6DAD,X-RAY DIFFRACTION,1.65
6DAE,X-RAY DIFFRACTION,2.0
6DAF,X-RAY DIFFRACTION,2.4
6DAH,X-RAY DIFFRACTION,2.5
6DAI,X-RAY DIFFRACTION,1.63
6DAK,X-RAY DIFFRACTION,1.6
6DAR,X-RAY DIFFRACTION,1.88
6DAS,X-RAY DIFFRACTION,1.8
6DAV,X-RAY DIFFRACTION,1.55
6DB0,X-RAY DIFFRACTION,1.7
6DB5,X-RAY DIFFRACTION,2.599
6DB6,X-RAY DIFFRACTION,1.978
6DB7,X-RAY DIFFRACTION,2.213
6DBH,X-RAY DIFFRACTION,2.597
6DBP,X-RAY DIFFRACTION,1.6
6DC0,X-RAY DIFFRACTION,2.8
6DC3,X-RAY DIFFRACTION,3.5
6DC4,X-RAY DIFFRACTION,1.7
6DC5,X-RAY DIFFRACTION,3.5
6DC6,X-RAY DIFFRACTION,3.15
6DC8,X-RAY DIFFRACTION,1.79
6DC9,X-RAY DIFFRACTION,2.99
6DCA,X-RAY DIFFRACTION,2.602
6DCL,X-RAY DIFFRACTION,2.497
6DCN,X-RAY DIFFRACTION,2.4438
6DCO,X-RAY DIFFRACTION,2.198
6DCQ,ELECTRON MICROSCOPY,N/A
6DCV,X-RAY DIFFRACTION,1.9
6DCW,X-RAY DIFFRACTION,2.0
6DCX,X-RAY DIFFRACTION,3.4
6DD4,X-RAY DIFFRACTION,2.1
6DDA,X-RAY DIFFRACTION,3.2
6DDB,X-RAY DIFFRACTION,2.8
6DDC,X-RAY DIFFRACTION,2.91
6DDE,ELECTRON MICROSCOPY,N/A
6DDF,ELECTRON MICROSCOPY,N/A
6DDI,X-RAY DIFFRACTION,1.497
6DDK,X-RAY DIFFRACTION,2.5
6DDL,X-RAY DIFFRACTION,2.26
6DDM,X-RAY DIFFRACTION,1.3
6DDO,X-RAY DIFFRACTION,2.48
6DDQ,X-RAY DIFFRACTION,2.31
6DDR,X-RAY DIFFRACTION,1.9
6DDV,X-RAY DIFFRACTION,2.05
6DE1,X-RAY DIFFRACTION,2.151
6DE4,X-RAY DIFFRACTION,2.411
6DE7,X-RAY DIFFRACTION,4.1
6DEC,X-RAY DIFFRACTION,4.6
6DED,X-RAY DIFFRACTION,2.2
6DEU,X-RAY DIFFRACTION,2.796
6DEV,X-RAY DIFFRACTION,2.348
6DEW,X-RAY DIFFRACTION,2.0
6DF1,X-RAY DIFFRACTION,2.3
6DF3,X-RAY DIFFRACTION,2.15
6DF6,X-RAY DIFFRACTION,2.5
6DFF,ELECTRON MICROSCOPY,N/A
6DFG,ELECTRON MICROSCOPY,N/A
6DFH,ELECTRON MICROSCOPY,N/A
6DFI,X-RAY DIFFRACTION,2.48
6DFJ,X-RAY DIFFRACTION,2.07
6DFN,X-RAY DIFFRACTION,2.11
6DFX,X-RAY DIFFRACTION,2.03
6DGF,X-RAY DIFFRACTION,2.34
6DGL,X-RAY DIFFRACTION,1.95
6DGO,X-RAY DIFFRACTION,3.1
6DGP,X-RAY DIFFRACTION,3.1
6DGQ,X-RAY DIFFRACTION,2.45
6DGR,X-RAY DIFFRACTION,2.15
6DH9,X-RAY DIFFRACTION,2.7
6DHA,X-RAY DIFFRACTION,1.88
6DHC,X-RAY DIFFRACTION,2.85
6DHS,X-RAY DIFFRACTION,3.5
6DHU,X-RAY DIFFRACTION,1.63
6DHW,X-RAY DIFFRACTION,2.01
6DI4,X-RAY DIFFRACTION,1.9
6DIA,X-RAY DIFFRACTION,1.97
6DIC,X-RAY DIFFRACTION,2.0
6DIE,X-RAY DIFFRACTION,1.78
6DIG,X-RAY DIFFRACTION,2.0
6DIH,X-RAY DIFFRACTION,1.77
6DIM,X-RAY DIFFRACTION,1.81
6DJ9,X-RAY DIFFRACTION,2.93
6DJB,ELECTRON MICROSCOPY,N/A
6DJC,X-RAY DIFFRACTION,1.46
6DJD,X-RAY DIFFRACTION,1.777
6DJE,X-RAY DIFFRACTION,1.7
6DJF,X-RAY DIFFRACTION,1.67
6DJG,X-RAY DIFFRACTION,1.88
6DJH,X-RAY DIFFRACTION,1.91
6DJI,X-RAY DIFFRACTION,1.75
6DJJ,X-RAY DIFFRACTION,1.74
6DJL,X-RAY DIFFRACTION,3.1
6DJP,ELECTRON MICROSCOPY,N/A
6DJW,X-RAY DIFFRACTION,3.8
6DJX,X-RAY DIFFRACTION,4.8
6DJZ,X-RAY DIFFRACTION,3.08
6DK0,X-RAY DIFFRACTION,2.9
6DK1,X-RAY DIFFRACTION,3.12
6DK3,X-RAY DIFFRACTION,2.04
6DK5,X-RAY DIFFRACTION,1.85
6DKJ,X-RAY DIFFRACTION,1.95
6DKP,X-RAY DIFFRACTION,2.966
6DKW,X-RAY DIFFRACTION,2.91
6DL7,X-RAY DIFFRACTION,2.0
6DL8,X-RAY DIFFRACTION,3.8
6DLA,X-RAY DIFFRACTION,2.0
6DLB,X-RAY DIFFRACTION,2.2
6DLD,X-RAY DIFFRACTION,3.3
6DLE,X-RAY DIFFRACTION,3.994
6DLF,X-RAY DIFFRACTION,3.446
6DLO,X-RAY DIFFRACTION,2.61
6DLP,X-RAY DIFFRACTION,3.45
6DLU,ELECTRON MICROSCOPY,N/A
6DLV,ELECTRON MICROSCOPY,N/A
6DLW,ELECTRON MICROSCOPY,N/A
6DLZ,ELECTRON MICROSCOPY,N/A
6DM0,ELECTRON MICROSCOPY,N/A
6DM1,ELECTRON MICROSCOPY,N/A
6DMB,ELECTRON MICROSCOPY,N/A
6DMM,X-RAY DIFFRACTION,1.67
6DMO,ELECTRON MICROSCOPY,N/A
6DMQ,X-RAY DIFFRACTION,1.7
6DMY,ELECTRON MICROSCOPY,N/A
6DN0,X-RAY DIFFRACTION,2.0
6DN7,X-RAY DIFFRACTION,1.4
6DN8,X-RAY DIFFRACTION,1.75
6DNA,X-RAY DIFFRACTION,3.0
6DND,X-RAY DIFFRACTION,2.1
6DNH,ELECTRON MICROSCOPY,N/A
6DNO,X-RAY DIFFRACTION,1.45
6DO1,X-RAY DIFFRACTION,2.9
6DO2,X-RAY DIFFRACTION,1.7
6DO3,X-RAY DIFFRACTION,2.15
6DO4,X-RAY DIFFRACTION,2.2
6DO5,X-RAY DIFFRACTION,2.2
6DPQ,X-RAY DIFFRACTION,2.94
6DPR,X-RAY DIFFRACTION,3.2
6DQ4,X-RAY DIFFRACTION,1.39
6DQ5,X-RAY DIFFRACTION,1.89
6DQ6,X-RAY DIFFRACTION,1.587
6DQ7,X-RAY DIFFRACTION,1.85
6DQ8,X-RAY DIFFRACTION,1.46
6DQ9,X-RAY DIFFRACTION,1.748
6DQA,X-RAY DIFFRACTION,1.888
6DQB,X-RAY DIFFRACTION,1.79
6DQC,X-RAY DIFFRACTION,1.7547
6DQD,X-RAY DIFFRACTION,1.987
6DQE,X-RAY DIFFRACTION,1.689
6DQF,X-RAY DIFFRACTION,1.688
6DQG,X-RAY DIFFRACTION,2.7
6DRD,ELECTRON MICROSCOPY,N/A
6DS2,X-RAY DIFFRACTION,2.1
6DS5,ELECTRON MICROSCOPY,N/A
6DSI,X-RAY DIFFRACTION,2.49
6DSZ,X-RAY DIFFRACTION,3.093
6DTK,X-RAY DIFFRACTION,2.0
6DTP,X-RAY DIFFRACTION,2.0
6DU2,X-RAY DIFFRACTION,2.5
6DU3,X-RAY DIFFRACTION,2.57
6DU8,ELECTRON MICROSCOPY,N/A
6DUB,X-RAY DIFFRACTION,1.2
6DUJ,X-RAY DIFFRACTION,1.82
6DUK,X-RAY DIFFRACTION,2.09
6DUN,X-RAY DIFFRACTION,1.59
6DUP,X-RAY DIFFRACTION,2.3
6DV2,X-RAY DIFFRACTION,3.6
6DV5,X-RAY DIFFRACTION,3.579
6DVU,X-RAY DIFFRACTION,1.8
6DW2,X-RAY DIFFRACTION,1.7
6DWA,X-RAY DIFFRACTION,1.92
6DWC,X-RAY DIFFRACTION,2.27
6DWI,X-RAY DIFFRACTION,2.39
6DWM,X-RAY DIFFRACTION,2.85
6DWN,X-RAY DIFFRACTION,2.99
6DWS,X-RAY DIFFRACTION,1.9
6DXK,X-RAY DIFFRACTION,3.05
6DXL,X-RAY DIFFRACTION,2.45
6DXR,X-RAY DIFFRACTION,2.0
6DXW,X-RAY DIFFRACTION,2.3
6DXX,X-RAY DIFFRACTION,2.7
6DY7,X-RAY DIFFRACTION,1.9
6DYA,X-RAY DIFFRACTION,2.53
6DZ2,X-RAY DIFFRACTION,1.99
6DZ3,X-RAY DIFFRACTION,1.91
6DZ6,X-RAY DIFFRACTION,3.0
6DZH,X-RAY DIFFRACTION,1.95
6DZL,ELECTRON MICROSCOPY,N/A
6DZM,ELECTRON MICROSCOPY,N/A
6DZN,X-RAY DIFFRACTION,2.1
6DZR,X-RAY DIFFRACTION,2.4
6DZV,ELECTRON MICROSCOPY,N/A
6DZW,ELECTRON MICROSCOPY,N/A
6DZY,ELECTRON MICROSCOPY,N/A
6DZZ,ELECTRON MICROSCOPY,N/A
6E07,X-RAY DIFFRACTION,2.6
6E08,X-RAY DIFFRACTION,1.9
6E0C,ELECTRON MICROSCOPY,N/A
6E0E,X-RAY DIFFRACTION,2.7
6E0I,X-RAY DIFFRACTION,1.9
6E0P,ELECTRON MICROSCOPY,N/A
6E16,X-RAY DIFFRACTION,2.4
6E1A,X-RAY DIFFRACTION,3.1
6E1F,X-RAY DIFFRACTION,1.16
6E1H,ELECTRON MICROSCOPY,N/A
6E1I,X-RAY DIFFRACTION,1.99
6E1K,ELECTRON MICROSCOPY,N/A
6E1Y,X-RAY DIFFRACTION,1.219
6E1Z,X-RAY DIFFRACTION,1.1
6E21,X-RAY DIFFRACTION,2.0
6E22,X-RAY DIFFRACTION,1.6
6E23,X-RAY DIFFRACTION,1.66
6E24,X-RAY DIFFRACTION,3.001
6E27,X-RAY DIFFRACTION,1.811
6E28,X-RAY DIFFRACTION,1.36
6E2F,ELECTRON MICROSCOPY,N/A
6E2G,ELECTRON MICROSCOPY,N/A
6E2H,X-RAY DIFFRACTION,2.2
6E2J,X-RAY DIFFRACTION,2.386
6E2M,X-RAY DIFFRACTION,2.25
6E2N,X-RAY DIFFRACTION,2.1
6E2O,X-RAY DIFFRACTION,2.25
6E2P,X-RAY DIFFRACTION,2.83
6E2Q,X-RAY DIFFRACTION,2.65
6E35,X-RAY DIFFRACTION,2.411
6E37,X-RAY DIFFRACTION,2.55
6E3G,X-RAY DIFFRACTION,2.1
6E3H,X-RAY DIFFRACTION,2.9
6E3K,X-RAY DIFFRACTION,3.25
6E3L,X-RAY DIFFRACTION,3.8
6E3R,X-RAY DIFFRACTION,2.26
6E3V,X-RAY DIFFRACTION,1.955
6E3W,X-RAY DIFFRACTION,2.02
6E3X,X-RAY DIFFRACTION,2.65
6E3Y,ELECTRON MICROSCOPY,N/A
6E3Z,X-RAY DIFFRACTION,1.94
6E40,X-RAY DIFFRACTION,2.306
6E41,X-RAY DIFFRACTION,2.29
6E42,X-RAY DIFFRACTION,2.1
6E43,X-RAY DIFFRACTION,1.705
6E44,X-RAY DIFFRACTION,1.9
6E45,X-RAY DIFFRACTION,2.0
6E46,X-RAY DIFFRACTION,2.09
6E4L,X-RAY DIFFRACTION,1.6
6E4X,X-RAY DIFFRACTION,2.25
6E4Y,X-RAY DIFFRACTION,2.24
6E4Z,X-RAY DIFFRACTION,2.2
6E56,X-RAY DIFFRACTION,2.0
6E5A,X-RAY DIFFRACTION,2.4
6E5B,X-RAY DIFFRACTION,2.77
6E5G,X-RAY DIFFRACTION,2.43
6E5P,ELECTRON MICROSCOPY,N/A
6E5R,X-RAY DIFFRACTION,2.592
6E5S,X-RAY DIFFRACTION,2.061
6E5U,X-RAY DIFFRACTION,3.8
6E5V,X-RAY DIFFRACTION,2.95
6E5W,X-RAY DIFFRACTION,2.5
6E63,X-RAY DIFFRACTION,2.6
6E65,X-RAY DIFFRACTION,1.5
6E68,X-RAY DIFFRACTION,1.5
6E69,X-RAY DIFFRACTION,2.329
6E6E,X-RAY DIFFRACTION,2.15
6E6F,X-RAY DIFFRACTION,3.0
6E6J,X-RAY DIFFRACTION,2.44
6E6M,X-RAY DIFFRACTION,1.55
6E6P,X-RAY DIFFRACTION,1.93
6E6Z,X-RAY DIFFRACTION,1.75
6E70,X-RAY DIFFRACTION,1.99
6E71,X-RAY DIFFRACTION,1.5
6E72,X-RAY DIFFRACTION,1.45
6E73,X-RAY DIFFRACTION,1.8
6E74,X-RAY DIFFRACTION,1.6
6E75,X-RAY DIFFRACTION,1.5
6E76,X-RAY DIFFRACTION,1.6
6E77,X-RAY DIFFRACTION,1.6
6E78,X-RAY DIFFRACTION,1.5
6E7B,ELECTRON MICROSCOPY,N/A
6E7C,ELECTRON MICROSCOPY,N/A
6E7F,X-RAY DIFFRACTION,2.5
6E7K,X-RAY DIFFRACTION,2.8
6E7M,X-RAY DIFFRACTION,2.7
6E7O,X-RAY DIFFRACTION,3.0
6E7P,ELECTRON MICROSCOPY,N/A
6E7Y,ELECTRON MICROSCOPY,N/A
6E7Z,ELECTRON MICROSCOPY,N/A
6E8C,X-RAY DIFFRACTION,2.12
6E8N,X-RAY DIFFRACTION,3.11
6E8R,X-RAY DIFFRACTION,2.268
6E8Y,X-RAY DIFFRACTION,1.85
6E8Z,X-RAY DIFFRACTION,2.1
6E90,X-RAY DIFFRACTION,2.05
6E99,X-RAY DIFFRACTION,1.88
6E9L,X-RAY DIFFRACTION,2.7
6E9W,X-RAY DIFFRACTION,2.96
6EA4,X-RAY DIFFRACTION,2.45
6EA5,X-RAY DIFFRACTION,4.75
6EA7,X-RAY DIFFRACTION,4.25
6EAQ,X-RAY DIFFRACTION,2.22
6EBT,X-RAY DIFFRACTION,2.3
6EC0,X-RAY DIFFRACTION,2.983
6ECJ,X-RAY DIFFRACTION,2.7
6ECP,X-RAY DIFFRACTION,2.2
6ECQ,X-RAY DIFFRACTION,2.7
6ECR,X-RAY DIFFRACTION,2.2
6ED6,X-RAY DIFFRACTION,2.85
6EDB,X-RAY DIFFRACTION,3.2
6EDC,X-RAY DIFFRACTION,2.71
6EDR,X-RAY DIFFRACTION,2.395
6EDS,X-RAY DIFFRACTION,3.18
6EDU,ELECTRON MICROSCOPY,N/A
6EE0,X-RAY DIFFRACTION,2.518
6EEL,X-RAY DIFFRACTION,1.929
6EF0,ELECTRON MICROSCOPY,N/A
6EF1,ELECTRON MICROSCOPY,N/A
6EF2,ELECTRON MICROSCOPY,N/A
6EF3,ELECTRON MICROSCOPY,N/A
6EF5,X-RAY DIFFRACTION,2.44
6EG8,X-RAY DIFFRACTION,2.8
6EG9,X-RAY DIFFRACTION,2.4
6EGA,X-RAY DIFFRACTION,2.51
6EGD,X-RAY DIFFRACTION,2.1
6EGE,X-RAY DIFFRACTION,1.4
6EGS,X-RAY DIFFRACTION,2.7
6EH4,X-RAY DIFFRACTION,1.26
6EH5,X-RAY DIFFRACTION,1.29
6EH6,X-RAY DIFFRACTION,1.78
6EH7,X-RAY DIFFRACTION,1.89
6EH8,X-RAY DIFFRACTION,2.51
6EH9,X-RAY DIFFRACTION,2.49
6EHA,X-RAY DIFFRACTION,2.0
6EHG,X-RAY DIFFRACTION,2.65
6EHJ,X-RAY DIFFRACTION,2.1
6EHO,X-RAY DIFFRACTION,3.5
6EHP,X-RAY DIFFRACTION,2.3
6EHR,X-RAY DIFFRACTION,2.898
6EHT,X-RAY DIFFRACTION,3.2
6EHU,X-RAY DIFFRACTION,1.95
6EHV,X-RAY DIFFRACTION,2.54
6EHW,X-RAY DIFFRACTION,2.19
6EHX,X-RAY DIFFRACTION,2.2
6EHY,X-RAY DIFFRACTION,2.25
6EI1,X-RAY DIFFRACTION,1.73
6EI2,X-RAY DIFFRACTION,1.61
6EI5,X-RAY DIFFRACTION,2.2
6EIE,X-RAY DIFFRACTION,2.72
6EIF,X-RAY DIFFRACTION,2.22
6EII,X-RAY DIFFRACTION,1.935
6EIJ,X-RAY DIFFRACTION,2.45
6EIL,X-RAY DIFFRACTION,2.46
6EIM,X-RAY DIFFRACTION,1.43
6EIN,X-RAY DIFFRACTION,2.11
6EIP,X-RAY DIFFRACTION,2.56
6EIQ,X-RAY DIFFRACTION,2.3
6EIR,X-RAY DIFFRACTION,2.41
6EIS,X-RAY DIFFRACTION,2.36
6EIT,ELECTRON MICROSCOPY,N/A
6EIU,X-RAY DIFFRACTION,1.83
6EIV,X-RAY DIFFRACTION,2.68
6EIX,X-RAY DIFFRACTION,2.3
6EIY,X-RAY DIFFRACTION,2.15
6EJ0,X-RAY DIFFRACTION,2.06
6EJ1,X-RAY DIFFRACTION,2.07
6EJ4,X-RAY DIFFRACTION,2.88
6EJ5,X-RAY DIFFRACTION,3.34
6EJ7,X-RAY DIFFRACTION,2.0
6EJ8,X-RAY DIFFRACTION,2.09
6EJ9,X-RAY DIFFRACTION,2.02
6EJA,X-RAY DIFFRACTION,1.94
6EJB,X-RAY DIFFRACTION,2.557
6EJC,X-RAY DIFFRACTION,2.057
6EJD,X-RAY DIFFRACTION,2.69
6EJE,X-RAY DIFFRACTION,2.43
6EJG,X-RAY DIFFRACTION,2.82
6EJL,X-RAY DIFFRACTION,2.38
6EJM,X-RAY DIFFRACTION,2.15
6EK2,X-RAY DIFFRACTION,2.65
6EK3,X-RAY DIFFRACTION,1.6
6EK6,X-RAY DIFFRACTION,2.05
6EKK,X-RAY DIFFRACTION,1.82
6EL5,X-RAY DIFFRACTION,1.67
6EL8,X-RAY DIFFRACTION,1.61
6ELA,X-RAY DIFFRACTION,1.48
6ELE,X-RAY DIFFRACTION,1.78
6ELJ,X-RAY DIFFRACTION,1.9
6ELL,X-RAY DIFFRACTION,1.9
6ELN,X-RAY DIFFRACTION,1.58
6ELO,X-RAY DIFFRACTION,1.8
6ELP,X-RAY DIFFRACTION,1.85
6ELR,X-RAY DIFFRACTION,1.8
6EMH,X-RAY DIFFRACTION,1.76
6EMI,X-RAY DIFFRACTION,2.476
6EMJ,X-RAY DIFFRACTION,2.3
6EN4,X-RAY DIFFRACTION,3.08
6EN5,X-RAY DIFFRACTION,1.75
6EN6,X-RAY DIFFRACTION,1.8
6ENB,X-RAY DIFFRACTION,1.84
6ENC,X-RAY DIFFRACTION,1.95
6END,X-RAY DIFFRACTION,2.24
6ENM,X-RAY DIFFRACTION,1.59
6ENQ,X-RAY DIFFRACTION,2.2
6ENY,ELECTRON MICROSCOPY,N/A
6EO6,X-RAY DIFFRACTION,1.69
6EO7,X-RAY DIFFRACTION,2.24
6EO8,X-RAY DIFFRACTION,1.94
6EO9,X-RAY DIFFRACTION,1.84
6EOO,X-RAY DIFFRACTION,2.5
6EOP,X-RAY DIFFRACTION,2.4
6EOQ,X-RAY DIFFRACTION,3.0
6EOR,X-RAY DIFFRACTION,2.9
6EOS,X-RAY DIFFRACTION,3.1
6EOT,X-RAY DIFFRACTION,3.5
6EOU,X-RAY DIFFRACTION,1.75
6EP1,X-RAY DIFFRACTION,1.269
6EPL,X-RAY DIFFRACTION,2.55
6EPM,X-RAY DIFFRACTION,2.5
6EPN,X-RAY DIFFRACTION,2.5
6EPO,X-RAY DIFFRACTION,2.4
6EPP,X-RAY DIFFRACTION,2.4
6EQ9,X-RAY DIFFRACTION,1.83
6EQA,X-RAY DIFFRACTION,3.16
6EQB,X-RAY DIFFRACTION,2.808
6EQI,X-RAY DIFFRACTION,3.1
6EQL,X-RAY DIFFRACTION,2.38
6EQS,X-RAY DIFFRACTION,1.32
6EQT,X-RAY DIFFRACTION,2.735
6EQV,X-RAY DIFFRACTION,1.89
6EQW,X-RAY DIFFRACTION,1.99
6EQX,X-RAY DIFFRACTION,1.99
6ERF,X-RAY DIFFRACTION,3.01
6ERG,X-RAY DIFFRACTION,2.9
6ERH,X-RAY DIFFRACTION,2.8
6ERO,X-RAY DIFFRACTION,1.75
6ERP,X-RAY DIFFRACTION,4.5
6ERQ,X-RAY DIFFRACTION,4.5
6ES0,X-RAY DIFFRACTION,2.38
6ES1,X-RAY DIFFRACTION,2.0
6ES2,X-RAY DIFFRACTION,2.95
6ES3,X-RAY DIFFRACTION,2.18
6ES5,SOLUTION NMR,N/A
6ES6,SOLUTION NMR,N/A
6ES7,SOLUTION NMR,N/A
6ESJ,X-RAY DIFFRACTION,2.979
6ESY,X-RAY DIFFRACTION,2.8
6ETA,X-RAY DIFFRACTION,2.198
6ETC,X-RAY DIFFRACTION,1.197
6ETE,X-RAY DIFFRACTION,1.47
6ETG,X-RAY DIFFRACTION,1.28
6ETI,ELECTRON MICROSCOPY,N/A
6ETJ,X-RAY DIFFRACTION,2.51
6ETS,X-RAY DIFFRACTION,1.33
6ETT,X-RAY DIFFRACTION,1.26
6ETU,X-RAY DIFFRACTION,1.33
6ETV,X-RAY DIFFRACTION,1.18
6ETW,X-RAY DIFFRACTION,1.35
6ETY,X-RAY DIFFRACTION,1.68
6EUA,X-RAY DIFFRACTION,2.1
6EVV,X-RAY DIFFRACTION,2.5
6EW1,X-RAY DIFFRACTION,2.3
6EW5,X-RAY DIFFRACTION,1.95
6EW7,X-RAY DIFFRACTION,1.6
6EWA,X-RAY DIFFRACTION,2.39
6EWC,X-RAY DIFFRACTION,3.2
6EWO,X-RAY DIFFRACTION,2.3
6EWW,X-RAY DIFFRACTION,2.679
6EY2,X-RAY DIFFRACTION,2.7
6EY8,X-RAY DIFFRACTION,2.16
6EY9,X-RAY DIFFRACTION,2.0
6EYA,X-RAY DIFFRACTION,2.1
6EYB,X-RAY DIFFRACTION,1.9
6EYI,X-RAY DIFFRACTION,2.04
6EYJ,X-RAY DIFFRACTION,2.2
6EYK,X-RAY DIFFRACTION,2.21
6EYN,X-RAY DIFFRACTION,2.4
6EYO,X-RAY DIFFRACTION,3.7
6EZ2,X-RAY DIFFRACTION,2.7
6EZ9,X-RAY DIFFRACTION,1.61
6EZO,ELECTRON MICROSCOPY,N/A
6EZQ,X-RAY DIFFRACTION,2.39
6EZX,X-RAY DIFFRACTION,2.34
6F00,X-RAY DIFFRACTION,2.163
6F02,X-RAY DIFFRACTION,3.0
6F06,X-RAY DIFFRACTION,2.02
6F08,X-RAY DIFFRACTION,1.9
6F09,X-RAY DIFFRACTION,1.594
6F0A,X-RAY DIFFRACTION,2.26
6F0G,X-RAY DIFFRACTION,2.3
6F0H,X-RAY DIFFRACTION,1.75
6F0X,ELECTRON MICROSCOPY,N/A
6F1C,X-RAY DIFFRACTION,4.2
6F1H,X-RAY DIFFRACTION,4.5
6F1N,X-RAY DIFFRACTION,2.09
6F1T,ELECTRON MICROSCOPY,N/A
6F1U,ELECTRON MICROSCOPY,N/A
6F1W,X-RAY DIFFRACTION,1.864
6F1Y,ELECTRON MICROSCOPY,N/A
6F1Z,ELECTRON MICROSCOPY,N/A
6F25,X-RAY DIFFRACTION,3.05
6F2L,X-RAY DIFFRACTION,2.1
6F2R,X-RAY DIFFRACTION,3.9
6F2Z,X-RAY DIFFRACTION,2.3
6F38,ELECTRON MICROSCOPY,N/A
6F39,X-RAY DIFFRACTION,5.8
6F3A,ELECTRON MICROSCOPY,N/A
6F3D,X-RAY DIFFRACTION,2.38
